Name,URL,Rating,RatingVotes,Developer,ReleaseDate,LastUpdated,Technology,Platforms,Classification,WikiPages,Iframe,Description,Features,Controls,FAQ,GameplayVideo,HoverVideo,ThumbnailURL
Pizza Maker,https://www.crazygames.com/game/pizza-maker-woi,8.5,"8,413",N/A,June 2024,September 2024,HTML5 (Unity WebGL),N/A,Games » Casual » Food » Cooking,N/A,https://games.crazygames.com/en_US/pizza-maker-woi/index.html?v=1.317,"Pizza Maker is a casual food game and culinary adventure where you create delicious pizzas from scratch. Select the pizza you want, gather the ingredients, slice vegetables, shred cheese, and prepare toppings. Get ready for a culinary feast and have fun!",N/A,N/A,"Q: Is the Pizza Maker app free?
A: You can play Pizza Maker for free online at CrazyGames. It is available on mobile, desktop, and tablet.

Q: What is the computer game where you make pizza?
A: Pizza Maker is a casual food game where you can master 15 unique recipes from start to finish. You will buy ingredients and serve up a delicious homemade pizza.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/pizza-maker-woi/1/pizza-maker-woi-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/pizza-maker-woi_16x9/20240620080421/pizza-maker-woi_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
blinDead,https://www.crazygames.com/game/blindead,8.5,"1,902",ClawsDev,June 2024,June 2024,HTML5 (Unity WebGL),"Browser (desktop-only), Steam",Games » Adventure » Horror,N/A,https://games.crazygames.com/en_US/blindead/index.html?v=1.317,"blinDead is a gripping horror game that tests your senses in a dark, haunted mansion. You play as a blind character navigating a sinister labyrinth filled with malevolent plush dolls. Use sound to reveal your surroundings, but beware—every noise attracts danger. Escape the mansion and uncover its dark mysteries in this intense experience.",N/A,"May 2024 (Steam)
June 2024 (WebGL)
Web browser
Steam
WASD = move
E = interact
Space = jump
Left shift = run
Right click = produces sound waves
P = pause",N/A,N/A,https://videos.crazygames.com/blindead/3/blindead-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/blindead_16x9/20240610070552/blindead_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Endless Siege 2,https://www.crazygames.com/game/endless-siege-2,7.9,"1,311",Ravalmatic,June 2024,June 2024,HTML5,N/A,Games » Casual » Defense » Tower Defense,N/A,https://games.crazygames.com/en_US/endless-siege-2/index.html?v=1.317,"Endless Siege 2 takes tower defense strategy to the next level with a fresh twist: towers now come from a deck of cards! Just like the first version, face off against waves of invaders on a new map every day. Place your defenses, purchase upgrades, and survive as long as you can for the highest score. The card deck element adds an extra layer of surprise and strategy. Come back daily for new challenges!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/endless-siege-2/1/endless-siege-2-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/endless-siege-2_16x9/20240610141942/endless-siege-2_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Paint the Flag,https://www.crazygames.com/game/paint-the-flag,9.0,"62,297",Mobsmile Games,June 2024,June 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Puzzle » Quiz,N/A,https://games.crazygames.com/en_US/paint-the-flag/index.html?v=1.317,"Paint the Flag is a quiz game that combines creativity and education. Dive into the rich world of flags from over 200 countries, testing your recognition skills and learning about global symbols. Embark on this colorful journey, enhancing your global awareness most entertainingly. Perfect for trivia enthusiasts and casual gamers alike!",N/A,"May 2023 (Android)
July 2023 (iOS)
June 2024
Web browser (desktop and mobile)
Android
iOS",N/A,N/A,https://videos.crazygames.com/paint-the-flag/1/paint-the-flag-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/paint-the-flag_16x9/20240607100245/paint-the-flag_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Immortal Taoists,https://www.crazygames.com/game/immortal-taoists,7.9,"1,586",Immortal Taoists,July 2024,N/A,HTML5,"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Adventure » RPG,N/A,https://games.crazygames.com/en_US/immortal-taoists/index.html?v=1.317,"Immortal Taoists is a captivating idle game where players embark on a journey to immortality in a serene fantasy world. As a protagonist, you'll explore ancient ruins, fight demons, and master Kungfu techniques. Join martial sects, adopt immortal beasts, and discover mystical treasures while crafting powerful equipment and elixirs. Create your unique legend in this immersive novel game.",N/A,"August 2019 (iOS)
November 2019 (Android)
June 2024 (HTML5)
Web browser (desktop and mobile)
Android
iOS",N/A,N/A,https://videos.crazygames.com/immortal-taoists/1/immortal-taoists-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/immortal-taoists_16x9/20240627082856/immortal-taoists_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Chibi Doll - Avatar Creator,https://www.crazygames.com/game/chibi-doll---avatar-creator,8.7,"32,423",ARPAPLUS,June 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Beauty » Dress Up,N/A,https://games.crazygames.com/en_US/chibi-doll---avatar-creator/index.html?v=1.317,"Chibi Doll—Avatar Creator is a beauty dress-up game where you create your own avatar. You can create and customize your own chibi characters, dressing them up with over 5,000 items. There are plenty of scenarios for endless hours of creativity and fun.",N/A,"Apocalypse: Unique futuristic clothes and accessories.
Baby: Bottles, bibs, and baby items galore.
Kawaii: Punk rock cosplay dress.
K-Pop: Oversized jackets and vibrant colors with unique accessories to match.
Food: Dress your Chibi like a hamburger, chicken, waffle, and lots of other yummy treats.
New Year: A festive selection of reindeer and Santa-themed garb.
Elves: A fantasy world of archery and elves.
Colorable Eyes: An entire set of eyes waiting to be touched by color.
Halloween: Festive-themed pumpkins, witches, ghouls, and ghosts.
Boyz: Boy-themed fashionwear.
School Girls: Glasses, plaid, and uniformed choices.
Anime Girls: Fun, over-the-top outfits and accessories.
August 2019 (Android)
June 2020 (iOS)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android
iOS","Q: Who made Chibi Doll Avatar Creator?
A: Chibi Doll Avatar Creator was developed by ARPAPLUS who have developed a series of similar dress-up game titles.

Q: What is a Chibi Avatar?
A: A Chibi is an anime image with a large head, small body, and large facial features. A Chibi avatar can be made by dressing your character in the Chibi Doll Avatar Creator. ",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/chibi-doll---avatar-creator/1/chibi-doll---avatar-creator-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/chibi-doll---avatar-creator_16x9/20240628070638/chibi-doll---avatar-creator_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Bell Madness,https://www.crazygames.com/game/bell-madness,8.8,"6,530",Go Panda Games,July 2024,July 2024,HTML5,"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Casual » Cartoon,N/A,https://games.crazygames.com/en_US/bell-madness/index.html?v=1.317,"Bell Madness is a fun, casual game in which you test your neighbor's patience with playful antics. Knock on doors, ring doorbells, and tap on windows to witness hilarious reactions from unsuspecting neighbors. The more pranks you pull off, the more coins you earn. Use your hard-earned coins to unlock a variety of quirky doorbells with unique and amusing sounds. Plus, buy hints to uncover even more delightful surprises. It’s a prankster's paradise where laughter and fun are just a doorbell ring away!",N/A,"Peeking through the window but not coming to the door.
Peeking through the mail hole but not opening the door.
Coming to the door, fuming and stomping their feet.
Coming to the door, they accidentally smeared their lipstick from aggravation.
Turning into a Medusa-like character and turning to stone.
Randomly throwing a golden cup out the door.
Yelling out the window.
Cheating partner reaction where the husband finds a love letter in the mailbox and the wife drags him back in by his ear.
Getting locked out of the house and crawling through a window.
Coming from the shower in a towel that soon falls.
Getting squirted in the face with a hose.
The house turns into a monster.
Holding up a ""Get Off"" sign.","Q: How do you make the neighbor come out in Bell Madness?
A: There are various ways to make the neighbor come out of the house in Bell Madness, but the goal is to irritate him enough to do so. Ring the bell and knock on the door till the anger barometer hits red. You can also ask for hints to know exactly how to get a reaction.

Q: Is Bell Madness a multiplayer game?
A: Bell Madness is a single-player game.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/bell-madness/1/bell-madness-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/bell-madness_16x9/20240724172313/bell-madness_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Cell to Singularity: Mesozoic Valley,https://www.crazygames.com/game/cell-to-singularity-mesozoic-valley,9.1,"20,430",Computer Lunch,June 2024,June 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android), Steam",Games » Clicker » Cute » Animal » Dinosaur,Wikipedia,https://games.crazygames.com/en_US/cell-to-singularity-mesozoic-valley/index.html?v=1.317,"Cell to Singularity: Mesozoic Valley is a clicker science-based idle game where you get to delve into the prehistoric world of dinosaurs. Uncover hidden fossils and construct your own Jurassic simulation as you complete missions to earn fossil points, unlocking a diverse array of unique dinosaur species. Collect Trait Cards to automate fossil production, allowing for effortless point accumulation and triggering extinction events to expand your simulation even further. With each click, you’ll watch your dinosaur collection flourish, transforming your simulation into a vibrant, thriving ecosystem where the majestic creatures of the Mesozoic Era reign supreme.",N/A,"August 2019 (iOS)
April 2020 (Android)
November 2021 (Steam)
June 2024 (WebGL)","Q: What is the max level in Cell to Singularity: Mesozoic Valley?
A: There are fifty levels in Cell to Singularity: Mesozoic Valley.

Q: How many prestiges are there in Cell to Singularity: Mesozoic Valley?
A: There are 10 prestiges in Cell to Singularity: Mesozoic Valley.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/cell-to-singularity-mesozoic-valley/1/cell-to-singularity-mesozoic-valley-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/games/cell-to-singularity-mesozoic-valley/cover_16x9-1719334258708.png?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Armyclash.io,https://www.crazygames.com/game/armyclash-io,8.0,787,N/A,July 2024,N/A,HTML5,N/A,Games » Casual » Strategy,N/A,https://games.crazygames.com/en_US/armyclash-io/index.html?v=1.317,"Armyclash.io is a 1v1 auto-battle game where you strategically build an army by selecting and merging units with unique abilities and stats. Engage in ranked matches, find the best combinations, and outsmart your opponents to achieve victory!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/armyclash-io/1/armyclash-io-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/games/armyclash-io/cover_16x9-1730114514185.png?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Alchemy Merge Clicker,https://www.crazygames.com/game/alchemy-merge-clicker,9.1,"4,855",Neko,July 2024,N/A,HTML5 (Unity WebGL),N/A,Games » Clicker » Incremental,N/A,https://games.crazygames.com/en_US/alchemy-merge-clicker/index.html?v=1.317,"Alchemy Merge Clicker is a clicker game where you become a master alchemist by combining fire, water, earth, and air. Tap to create basic elements and merge them to discover hundreds of unique combinations. Utilize upgrades and the prestige system to enhance your alchemy, collect achievements, and fill your collection with endless possibilities. Embark on your alchemical journey today!",N/A,"Use the left mouse button to interact with the in-game UI
Drag and drop the element by holding the left mouse button to merge with other elements",N/A,N/A,https://videos.crazygames.com/alchemy-merge-clicker/1/alchemy-merge-clicker-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/alchemy-merge-clicker_16x9/20240704043842/alchemy-merge-clicker_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Breaking Fall: Epic Bone Blast,https://www.crazygames.com/game/breaking-fall-epic-bone-blast,8.5,"1,956",Funtory,July 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Casual » Stunt,N/A,https://games.crazygames.com/en_US/breaking-fall-epic-bone-blast/index.html?v=1.317,Breaking Fall: Epic Bone Blast is a stress-relief game where you hurl a character off various high places to cause maximum damage. Aim for the perfect angle to break as many bones as possible and earn points. Unlock new characters and experience the ultimate satisfaction with each destructive fall.,N/A,"June 2022 (Android)
July 2024 (WebGL)
Web browser (desktop and mobile)
Android",N/A,N/A,https://videos.crazygames.com/breaking-fall-epic-bone-blast/1/breaking-fall-epic-bone-blast-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/breaking-fall-epic-bone-blast_16x9/20240702062034/breaking-fall-epic-bone-blast_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Chess Nations,https://www.crazygames.com/game/chess-nations,8.5,"1,029",Bastet Games,June 2024,July 2024,HTML5 (Unity WebGL),N/A,Games » Puzzle » Chess,N/A,https://games.crazygames.com/en_US/chess-nations/index.html?v=1.317,"Chess Nations is a unique chess experience where you lead historical figures like Julius Caesar and Abraham Lincoln. Each nation has a distinct starting position, requiring you to master strategic styles and adapt to new challenges. Climb the ranks, compete against other players, and dominate the chessboard through the lens of history.",N/A,"Grab a piece with your mouse and drag it to the desired square
Click a piece to select it. Then, click the target square to move the piece",N/A,N/A,https://videos.crazygames.com/chess-nations/4/chess-nations-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/chess-nations_16x9/20240725031238/chess-nations_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Ocean Miner,https://www.crazygames.com/game/ocean-miner,9.1,"5,900",GameEver,June 2024,August 2024,HTML5 (Unity WebGL),N/A,Games » Casual » Management,N/A,https://games.crazygames.com/en_US/ocean-miner/index.html?v=1.317,"Ocean Miner is an adventurous exploration game set in the depths of the ocean. Collect resources, build powerful machines, and face dangerous sea creatures. Unlock potent machines, new powerups, and impressive enemies as you dive deeper. Experience endless fun with beautiful 3D visuals and challenging moments, including battles against big bosses.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/ocean-miner/1/ocean-miner-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/ocean-miner_16x9/20240626040052/ocean-miner_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Crypt Crawler,https://www.crazygames.com/game/crypt-crawler,8.5,"2,306",N/A,June 2024,N/A,HTML5 (Unity WebGL),N/A,Games » Casual » Hero,N/A,https://games.crazygames.com/en_US/crypt-crawler/index.html?v=1.317,"Crypto Crawler is an exhilarating action RPG that allows you to become the ultimate hero. Dive into epic battles, crush fearsome monsters, and collect legendary loot. Your Knight runs on autopilot as you unleash powerful skills. Customize your hero with stunning gear and tackle challenging quests for unique rewards and prestigious titles.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/crypt-crawler/1/crypt-crawler-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/crypt-crawler_16x9/20240628024852/crypt-crawler_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Sky Balls 3D,https://www.crazygames.com/game/sky-balls-3d,8.5,"30,035",gameVgames,June 2024,July 2024,HTML5 (Unity WebGL),N/A,Games » Casual » Sports » Ball,N/A,https://games.crazygames.com/en_US/sky-balls-3d/index.html?v=1.317,"Sky Balls 3D is an exhilarating two-player casual sports game where you test your reactions and reflexes by guiding a ball on a narrow track thousands of meters in the sky, sometimes with guardrails... and sometimes not. You aim to keep the ball on track and avoid obstacles, traps, and gaps. While high in the sky, you not only have to avoid falling, but the real challenge is to do so while collecting coins and keys to unlock new ball skins and sky-boxes. Enjoy simple controls, stunning 3D graphics, and a choice of 1-player or 2-player modes across hundreds of challenging levels.",N/A,"Use WASD / arrow keys to control the ball
Player 1: Use WASD to control the ball
Player 2: Use arrow keys to control the ball","Q: How do you play Sky Balls 3D?
A: Sky Balls 3D is a single-player or 2-player game where you aim to keep a rolling ball on track and avoid obstacles, traps, and gaps while high in the sky.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/sky-balls-3d/1/sky-balls-3d-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/sky-balls-3d_16x9/20240626110538/sky-balls-3d_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Flipped Chain Dunk,https://www.crazygames.com/game/flipped-chain-dunk,8.7,"6,769",OziTech,June 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop-only), App Store(Android)",Games » Casual » Jumping,N/A,https://games.crazygames.com/en_US/flipped-chain-dunk/index.html?v=1.317,"Flipped Chain Dunk is a thrilling game where you jump, flip, and make chains to slam insane dunks. Tap the screen to move from ring to ring, creating a chain of players carrying a basketball. Tap again to leap into the Dunk and complete each level. Get ready for an exciting chain dunk adventure!",N/A,"May 2023 (Android)
June 2024 (WebGL)
Web browser
Android",N/A,N/A,https://videos.crazygames.com/flipped-chain-dunk/1/flipped-chain-dunk-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/flipped-chain-dunk_16x9/20240624062820/flipped-chain-dunk_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Screw Match Three,https://www.crazygames.com/game/screw-match-three,8.3,239,N/A,July 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Puzzle » Match 3,N/A,https://games.crazygames.com/en_US/screw-match-three/index.html?v=1.317,"Screw Match Three is a puzzle game where your goal is to unscrew and match three of the same color screws to make them disappear. Clear the board by removing the screws in the right order. Test your logical thinking and unlock new levels as you solve each puzzle. Enjoy a mix of challenges, excitement, and satisfying wins. Get ready and dive into the world of screws and boards!",N/A,"Super easy to control and play, with relaxing gameplay
Stunning 3D graphics
Vibrant colors
Lots of power-ups and boosters
Enjoyable ASMR-style sound effects
April 2024 (Android)
July 2024 (WebGL)
Web browser (desktop and mobile)
Android",N/A,N/A,https://videos.crazygames.com/screw-match-three/1/screw-match-three-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/screw-match-three_16x9/20240705124513/screw-match-three_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Dogfight,https://www.crazygames.com/game/dogfight-ijs,8.5,"8,795",Ocean,June 2024,July 2024,HTML5,"Browser (desktop, mobile, tablet), App Store(Android)",Games » Shooting » Airplane,N/A,https://games.crazygames.com/en_US/dogfight-ijs/index.html?v=1.317,"Dogfight is a thrilling air combat game where you control a battle plane in intense aerial battles. Perform maneuvers like looping, rolling, and turning as you engage in dynamic dogfights. Experience the adrenaline rush of real air battles and showcase your piloting skills.",N/A,"April 2022 (Android)
June 2024 (HTML5)
Web browser (desktop and mobile)
Android
W = speed up
S = slow down
A = left turn
D = right turn
Q = sharp left turn
E = sharp right turn
J = fire
K = sub-weapon
Space = pull up
Shift = roll
R = reload",N/A,N/A,https://videos.crazygames.com/dogfight-ijs/1/dogfight-ijs-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/dogfight-ijs_16x9/20240621051029/dogfight-ijs_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Emoji Ball Blast,https://www.crazygames.com/game/emoji-ball-blast,8.6,"2,401",Elixir Gamelabs,June 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Casual » Arcade,N/A,https://games.crazygames.com/en_US/emoji-ball-blast/index.html?v=1.317,"Emoji Ball Blast is a game where you use Hand Cannon Shooters to defeat evil Emoji Balls. The virus-infected balls shrink with each shot until they burst. Upgrade your cannons and call for reinforcements to overcome tougher enemies, including the formidable Big Bad Emoji Boss Ball. Enhance your skills and save the world from chaos.",N/A,"Addictive gameplay🎮 Relish the satisfaction of taking down bad emoji balls by blasting at them with the shooter cannon. Keep your hand cannon safe by dodging as the balls bounce around, attempting to get rid of our Hero cannon.
Hand Cannon Shooter Upgrades🆙🎁 Collect coins dropped by blasting emoji balls to enhance the cannon's ability, increase cannon shot power, or boost income from popping the emoji balls.
Family of Cannon Heroes🦸 Collect and level up to unlock more powerful members of the Cannon blaster family. Each Hand Cannon is better than the other at taking out the emoji balls.
Cannon Powerups for added FUN👻🧊🥶💰 Pop the Power Emoji to gain powerups, making you invisible, freezing and slowing down emojis, or showering extra coins.
Challenging Danger Levels🛑⚡ Play Danger Levels, which are an entirely new challenge. Win the challenge by using the Hand Shooter Cannon to shoot at and pop the tougher to annihilate Emoji Balls released by the Boss.
Attractive Cannon Game type User Interface🌈🎶⏰ With its colorful UI, bouncy emoji balls, and invigorating music, Emoji Ball Blast is the best cannon ball blast game, keeping you entertained for hours.
Supports Multiple Languages🌐 Play Emoji Ball Blast: Shooter Game in your language! Enjoy the game in English, French, German, Spanish, Portuguese, Italian, and Russian.
March 2024 (Android)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android",N/A,N/A,https://videos.crazygames.com/emoji-ball-blast/1/emoji-ball-blast-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/emoji-ball-blast_16x9/20240627101347/emoji-ball-blast_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Travel Tile,https://www.crazygames.com/game/travel-tile,8.7,619,Onki Games,June 2024,N/A,HTML5 (Unity WebGL),N/A,Games » Casual » Puzzle » Match 3,N/A,https://games.crazygames.com/en_US/travel-tile/index.html?v=1.317,"Travel Tile is a mind-sharpening game where you match tiles and solve puzzles daily. Engage in 3D matching puzzles to enhance your memory and intelligence. Overcome obstacles like Ice, Chain, and Glue while building and exploring unique towns. Perfect for puzzle enthusiasts seeking a relaxing yet challenging experience.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/travel-tile/1/travel-tile-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/travel-tile_16x9/20240619092507/travel-tile_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
BLOCOPS,https://www.crazygames.com/game/blocops,8.1,"111,465",docski,June 2024,January 2025,HTML5,N/A,Games » .io » Battle,N/A,https://games.crazygames.com/en_US/blocops/index.html?v=1.317,"BLOCOPS is a high-action, battlefield multiplayer FPS shooting game. Engage in intense battles, strategize with your team, and dominate the competition in fast-paced firefights.",N/A,"WASD = move
Space = jump
Mouse = look
Right mouse button = aim
Left mouse button = shoot
1 - 5 = swap weapons
P = pause/menu
R = reload
E = drive/fly",N/A,N/A,https://videos.crazygames.com/blocops/1/blocops-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/blocops_16x9/20240923074540/blocops_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Opposite Day,https://www.crazygames.com/game/opposite-day,8.5,"9,096",John Butler,June 2024,July 2024,HTML5,N/A,Games » Puzzle » Logic,N/A,https://games.crazygames.com/en_US/opposite-day/index.html?v=1.317,Opposite Day is a unique platformer game where you win by defying the directions given. Navigate each level by doing the exact opposite of what you think you should. Expect the unexpected and challenge your instincts in this clever and unconventional adventure.,N/A,"WASD or arrow keys to move
R to restart game
T to toggle speedrun timer",N/A,N/A,https://videos.crazygames.com/opposite-day/1/opposite-day-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/opposite-day_16x9/20240621040337/opposite-day_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Motocross Dirt Bike Race Games,https://www.crazygames.com/game/motocross-dirt-bike-race-games,8.4,"3,783",N/A,July 2024,July 2024,HTML5 (Unity WebGL),"Browser (desktop-only), App Store(Android)",Games » Driving » Bike,N/A,https://games.crazygames.com/en_US/motocross-dirt-bike-race-games/index.html?v=1.317,"Motocross Dirt Bike Race Game is an adrenaline-pumping experience where you showcase your riding skills on zigzag paths, vertical ramps, and sky-high roads. Perform mega stunts, race in various modes, and conquer challenging ramps. Become the ultimate bike stunt master by executing thrilling jumps and competing in intense offroad racing events.",N/A,"March 2020 (Android)
June 2024 (WebGL)
Web browser
Android",N/A,N/A,https://videos.crazygames.com/motocross-dirt-bike-race-games/1/motocross-dirt-bike-race-games-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/motocross-dirt-bike-race-games_16x9/20240627040319/motocross-dirt-bike-race-games_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Pocket Forest,https://www.crazygames.com/game/pocket-forest,9.1,742,FGL Webgames,July 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS)",Games » Puzzle » Match 3,N/A,https://games.crazygames.com/en_US/pocket-forest/index.html?v=1.317,"Pocket Forest is a captivating puzzle game where you swipe to move tiles, combining resources in groups of three or more to upgrade your forest. Merge green, blue, and brown tiles to grow trees, hydrate plants, and create adorable fox families. Strategize your moves and unlock mystery eggs to collect charming forest animals, enhancing your thriving woodland ecosystem!",N/A,"Drag the left mouse button to slide a row or column of tiles
Use the left mouse button to combine the same tiles",N/A,N/A,https://videos.crazygames.com/pocket-forest/1/pocket-forest-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/pocket-forest_16x9/20240701072818/pocket-forest_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Classic City Car Driving: 1980s,https://www.crazygames.com/game/classic-city-car-driving-1980s,8.8,"8,889",BoneCracker Games,June 2024,July 2024,HTML5 (Unity WebGL),N/A,Games » Driving » Car,N/A,https://games.crazygames.com/en_US/classic-city-car-driving-1980s/index.html?v=1.317,"Classic City Car Driving: 1980s is an action-packed driving game where you explore the city in classic cars from the 1970s and 1980s. Complete missions to earn money, unlock new vehicles, and upgrade them. Enjoy speeding, drifting, and doing stunts while dodging patrol cops. Race against time or explore the city at your own pace.",N/A,"WASD / Arrows = Main control of the vehicle
Space = Handbrake
C = Change camera
Left Shift = Boost
B = Look back
L / K = Headlights
Tab / ESC = Pause / Resume
I = Start / stop engine
Q / E / Z = Indicator lights
1 / 2 / 3 / 4 = Rotation of the creation object (Creator mode)
F = Place the creation object (Creator mode)
Backspace = Destroy the creation object (Creator mode)
Space = Freeze the creation object (Creator mode)
G = Reset the creation object (Creator mode)
Q / E = Adjust the creation object height (Creator mode)",N/A,N/A,https://videos.crazygames.com/classic-city-car-driving-1980s/1/classic-city-car-driving-1980s-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/classic-city-car-driving-1980s_16x9/20240620041344/classic-city-car-driving-1980s_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Idle Sea Park,https://www.crazygames.com/game/idle-sea-park,9.0,"6,418",Amuzo,June 2024,N/A,HTML5 (Unity WebGL),N/A,Games » Casual » Simulation,N/A,https://games.crazygames.com/en_US/idle-sea-park/index.html?v=1.317,"Idle Sea Park is a captivating game where you build and manage a thriving aquarium. Start with a small tank and expand your empire by keeping fish happy and visitors entertained. Attract guests with diverse marine life, from otters to sharks, and enhance your park's appeal to become the ultimate aquarium tycoon!",N/A,"Use the left mouse button to play
Use mouse wheel / +- button to zoom in/out",N/A,N/A,https://videos.crazygames.com/idle-sea-park/3/idle-sea-park-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/idle-sea-park_16x9/20240624055638/idle-sea-park_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
